"index,Date,High,Low,Open,Close,Volume,Adj Close,Stock"
"41,2021-06-01 00:00:00,201.625,159.03250122070312,162.6999969482422,200.02499389648438,1027329200.0,199.8853759765625,Nvidia"
"42,2021-07-01 00:00:00,208.75,178.65499877929688,201.25,194.99000549316406,782307700.0,194.8985595703125,Nvidia"
"43,2021-08-01 00:00:00,230.42999267578125,187.6199951171875,197.0,223.85000610351562,641638600.0,223.74501037597656,Nvidia"
"44,2021-09-01 00:00:00,229.86000061035156,204.6699981689453,224.85000610351562,207.16000366210938,499898600.0,207.099365234375,Nvidia"
"45,2021-10-01 00:00:00,257.0899963378906,195.5500030517578,207.5,255.6699981689453,497107800.0,255.59515380859375,Nvidia"
"46,2021-11-01 00:00:00,346.4700012207031,252.27000427246094,256.489990234375,326.760009765625,1081117000.0,326.6643371582031,Nvidia"
"47,2021-12-01 00:00:00,332.8900146484375,271.45001220703125,332.19000244140625,294.1099853515625,1105850500.0,294.02386474609375,Nvidia"
"48,2020-01-01 00:00:00,174.0500030517578,156.50999450683594,158.77999877929688,170.22999572753906,558530000.0,166.7006378173828,Microsoft"
"49,2020-02-01 00:00:00,190.6999969482422,152.0,170.42999267578125,162.00999450683594,887522300.0,158.65106201171875,Microsoft"
"50,2020-03-01 00:00:00,175.0,132.52000427246094,165.30999755859375,157.7100067138672,1612695500.0,154.86203002929688,Microsoft"
"51,2020-04-01 00:00:00,180.39999389648438,150.36000061035156,153.0,179.2100067138672,984705000.0,175.97381591796875,Microsoft"
"52,2020-05-01 00:00:00,187.50999450683594,173.8000030517578,175.8000030517578,183.25,688845000.0,179.94085693359375,Microsoft"
"53,2020-06-01 00:00:00,204.39999389648438,181.35000610351562,182.5399932861328,203.50999450683594,764965400.0,200.39154052734375,Microsoft"
"54,2020-07-01 00:00:00,216.3800048828125,197.50999450683594,203.13999938964844,205.00999450683594,770190800.0,201.86854553222656,Microsoft"
"55,2020-08-01 00:00:00,231.14999389648438,203.13999938964844,211.52000427246094,225.52999877929688,692423900.0,222.07411193847656,Microsoft"
"56,2020-09-01 00:00:00,232.86000061035156,196.25,225.50999450683594,210.3300018310547,768176300.0,207.607666015625,Microsoft"
"57,2020-10-01 00:00:00,225.2100067138672,199.6199951171875,213.49000549316406,202.47000122070312,631618000.0,199.84942626953125,Microsoft"
"58,2020-11-01 00:00:00,228.1199951171875,200.1199951171875,204.2899932861328,214.07000732421875,573443000.0,211.29928588867188,Microsoft"
"59,2020-12-01 00:00:00,227.17999267578125,209.11000061035156,214.50999450683594,222.4199981689453,594761700.0,220.115966796875,Microsoft"
"60,2021-01-01 00:00:00,242.63999938964844,211.94000244140625,222.52999877929688,231.9600067138672,648076400.0,229.55715942382812,Microsoft"
"61,2021-02-01 00:00:00,246.1300048828125,227.8800048828125,235.05999755859375,232.3800048828125,490962200.0,229.97280883789062,Microsoft"
"62,2021-03-01 00:00:00,241.0500030517578,224.25999450683594,235.89999389648438,235.77000427246094,724945800.0,233.8650665283203,Microsoft"
"63,2021-04-01 00:00:00,263.19000244140625,238.0500030517578,238.47000122070312,252.17999267578125,568661600.0,250.14248657226562,Microsoft"
"64,2021-05-01 00:00:00,254.35000610351562,238.07000732421875,253.39999389648438,249.67999267578125,495084900.0,247.6626739501953,Microsoft"
"65,2021-06-01 00:00:00,271.6499938964844,243.0,251.22999572753906,270.8999938964844,508572200.0,269.3316955566406,Microsoft"
"66,2021-07-01 00:00:00,290.1499938964844,269.6000061035156,269.6099853515625,284.9100036621094,522672700.0,283.2606201171875,Microsoft"
"67,2021-08-01 00:00:00,305.8399963378906,283.739990234375,286.3599853515625,301.8800048828125,441308900.0,300.13238525390625,Microsoft"
"68,2021-09-01 00:00:00,305.32000732421875,281.6199951171875,302.8699951171875,281.9200134277344,502918700.0,280.82452392578125,Microsoft"
"69,2021-10-01 00:00:00,332.0,280.25,282.1199951171875,331.6199951171875,516515800.0,330.33135986328125,Microsoft"
"70,2021-11-01 00:00:00,349.6700134277344,326.3699951171875,331.3599853515625,330.5899963378906,509885200.0,329.3053894042969,Microsoft"
"71,2021-12-01 00:00:00,344.29998779296875,317.25,335.1300048828125,336.32000732421875,625674800.0,335.62603759765625,Microsoft"
