"index,Date,High,Low,Open,Close,Volume,Adj Close,Stock"
"50,2019-03-01 00:00:00,49.42250061035156,42.375,43.56999969482422,47.48749923706055,2603925600.0,46.23859405517578,Apple"
"51,2019-04-01 00:00:00,52.119998931884766,47.095001220703125,47.90999984741211,50.16749954223633,2024470800.0,48.84811019897461,Apple"
"52,2019-05-01 00:00:00,53.82749938964844,43.747501373291016,52.470001220703125,43.76750183105469,2957826400.0,42.61642837524414,Apple"
"53,2019-06-01 00:00:00,50.39250183105469,42.567501068115234,43.900001525878906,49.47999954223633,2060874800.0,48.36422348022461,Apple"
"54,2019-07-01 00:00:00,55.342498779296875,49.602500915527344,50.79249954223633,53.2599983215332,1895406800.0,52.05898666381836,Apple"
"55,2019-08-01 00:00:00,54.50749969482422,48.14500045776367,53.474998474121094,52.185001373291016,2724326400.0,51.00823211669922,Apple"
"56,2019-09-01 00:00:00,56.60499954223633,51.05500030517578,51.60749816894531,55.99250030517578,2170268400.0,54.93781661987305,Apple"
"57,2019-10-01 00:00:00,62.4375,53.782501220703125,56.26750183105469,62.189998626708984,2433210800.0,61.018577575683594,Apple"
"58,2019-11-01 00:00:00,67.0,62.290000915527344,62.3849983215332,66.8125,1793326000.0,65.55400848388672,Apple"
"59,2019-12-01 00:00:00,73.49250030517578,64.07250213623047,66.81749725341797,73.4124984741211,2388794800.0,72.24594116210938,Apple"
"60,2020-01-01 00:00:00,81.9625015258789,73.1875,74.05999755859375,77.37750244140625,2934370400.0,76.14794158935547,Apple"
"61,2020-02-01 00:00:00,81.80500030517578,64.09249877929688,76.07499694824219,68.33999633789062,3019279200.0,67.2540512084961,Apple"
"62,2020-03-01 00:00:00,76.0,53.15250015258789,70.56999969482422,63.5724983215332,6280072400.0,62.71078109741211,Apple"
"63,2020-04-01 00:00:00,73.63249969482422,59.224998474121094,61.625,73.44999694824219,3265299200.0,72.45438385009766,Apple"
"64,2020-05-01 00:00:00,81.05999755859375,71.4625015258789,71.5625,79.48500061035156,2805936000.0,78.4075927734375,Apple"
"65,2020-06-01 00:00:00,93.09500122070312,79.30249786376953,79.4375,91.19999694824219,3243375600.0,90.20732879638672,Apple"
"66,2020-07-01 00:00:00,106.41500091552734,89.1449966430664,91.27999877929688,106.26000213623047,3020283200.0,105.10340881347656,Apple"
"67,2020-08-01 00:00:00,131.0,107.89250183105469,108.19999694824219,129.0399932861328,4070061100.0,127.63545227050781,Apple"
"68,2020-09-01 00:00:00,137.97999572753906,103.0999984741211,132.75999450683594,115.80999755859375,3885245100.0,114.75598907470703,Apple"
"69,2020-10-01 00:00:00,125.38999938964844,107.72000122070312,117.63999938964844,108.86000061035156,2894666500.0,107.8692398071289,Apple"
"70,2020-11-01 00:00:00,121.98999786376953,107.31999969482422,109.11000061035156,119.05000305175781,2123077300.0,117.96651458740234,Apple"
"71,2020-12-01 00:00:00,138.7899932861328,120.01000213623047,121.01000213623047,132.69000244140625,2322189600.0,131.70921325683594,Apple"
"72,2021-01-01 00:00:00,145.08999633789062,126.37999725341797,133.52000427246094,131.9600067138672,2240262000.0,130.984619140625,Apple"
"73,2021-02-01 00:00:00,137.8800048828125,118.38999938964844,133.75,121.26000213623047,1833855600.0,120.36369323730469,Apple"
"74,2021-03-01 00:00:00,128.72000122070312,116.20999908447266,123.75,122.1500015258789,2650418200.0,121.42829895019531,Apple"
"75,2021-04-01 00:00:00,137.07000732421875,122.48999786376953,123.66000366210938,131.4600067138672,1889857500.0,130.68328857421875,Apple"
"76,2021-05-01 00:00:00,134.07000732421875,122.25,132.0399932861328,124.61000061035156,1711934900.0,123.87374877929688,Apple"
"77,2021-06-01 00:00:00,137.41000366210938,123.12999725341797,125.08000183105469,136.9600067138672,1606590000.0,136.38204956054688,Apple"
"78,2021-07-01 00:00:00,150.0,135.75999450683594,136.60000610351562,145.86000061035156,1919035100.0,145.2445068359375,Apple"
"79,2021-08-01 00:00:00,153.49000549316406,144.5,146.36000061035156,151.8300018310547,1461542800.0,151.18930053710938,Apple"
"80,2021-09-01 00:00:00,157.25999450683594,141.27000427246094,152.8300018310547,141.5,1797835100.0,141.11399841308594,Apple"
"81,2021-10-01 00:00:00,153.1699981689453,138.27000427246094,141.89999389648438,149.8000030517578,1565079200.0,149.391357421875,Apple"
"82,2021-11-01 00:00:00,165.6999969482422,147.47999572753906,148.99000549316406,165.3000030517578,1691029000.0,164.84909057617188,Apple"
"83,2021-12-01 00:00:00,182.1300048828125,157.8000030517578,167.47999572753906,177.57000732421875,2444766700.0,177.34405517578125,Apple"
"84,2015-01-01 00:00:00,5.1875,4.769999980926514,5.03249979019165,4.800000190734863,414035200.0,4.615102767944336,Nvidia"
"85,2015-02-01 00:00:00,5.625,4.735000133514404,4.829999923706055,5.514999866485596,419354000.0,5.302560329437256,Nvidia"
"86,2015-03-01 00:00:00,5.902500152587891,5.114999771118164,5.5,5.232500076293945,731044400.0,5.050313472747803,Nvidia"
"87,2015-04-01 00:00:00,5.710000038146973,5.162499904632568,5.252500057220459,5.550000190734863,567365200.0,5.356759548187256,Nvidia"
"88,2015-05-01 00:00:00,5.71999979019165,5.09499979019165,5.59499979019165,5.53249979019165,708133600.0,5.33986759185791,Nvidia"
"89,2015-06-01 00:00:00,5.650000095367432,4.992499828338623,5.567500114440918,5.027500152587891,733383200.0,4.874913692474365,Nvidia"
"90,2015-07-01 00:00:00,5.224999904632568,4.772500038146973,5.152500152587891,4.987500190734863,548040400.0,4.83612585067749,Nvidia"
"91,2015-08-01 00:00:00,5.987500190734863,4.962500095367432,5.027500152587891,5.619999885559082,946949200.0,5.449429035186768,Nvidia"
"92,2015-09-01 00:00:00,6.170000076293945,5.349999904632568,5.457499980926514,6.162499904632568,648020800.0,6.000605583190918,Nvidia"
"93,2015-10-01 00:00:00,7.195000171661377,5.867499828338623,6.162499904632568,7.09250020980835,805231600.0,6.906175136566162,Nvidia"
"94,2015-11-01 00:00:00,7.985000133514404,6.90749979019165,7.114999771118164,7.929999828338623,734481600.0,7.721672058105469,Nvidia"
"95,2015-12-01 00:00:00,8.484999656677246,7.992499828338623,8.0,8.239999771118164,562717200.0,8.053994178771973,Nvidia"
"96,2016-01-01 00:00:00,8.359999656677246,6.612500190734863,8.072500228881836,7.322500228881836,813898000.0,7.157207012176514,Nvidia"
"97,2016-02-01 00:00:00,8.029999732971191,6.1875,7.315000057220459,7.840000152587891,900004800.0,7.663024425506592,Nvidia"
"98,2016-03-01 00:00:00,9.0625,7.760000228881836,7.860000133514404,8.907500267028809,657790400.0,8.73814868927002,Nvidia"
"99,2016-04-01 00:00:00,9.364999771118164,8.657500267028809,8.852499961853027,8.882499694824219,673425200.0,8.713622093200684,Nvidia"
"100,2016-05-01 00:00:00,11.704999923706055,8.600000381469727,8.967499732971191,11.680000305175781,1036783600.0,11.457934379577637,Nvidia"
"101,2016-06-01 00:00:00,12.135000228881836,11.142499923706055,11.625,11.7524995803833,819790000.0,11.55899715423584,Nvidia"
"102,2016-07-01 00:00:00,14.3125,11.507499694824219,11.6875,14.274999618530273,721005200.0,14.039962768554688,Nvidia"
"103,2016-08-01 00:00:00,15.875,13.875,14.335000038146973,15.335000038146973,930512000.0,15.082512855529785,Nvidia"
"104,2016-09-01 00:00:00,17.297500610351562,14.329999923706055,15.34749984741211,17.1299991607666,866525200.0,16.879003524780273,Nvidia"
"105,2016-10-01 00:00:00,18.237499237060547,15.925000190734863,17.1299991607666,17.790000915527344,655156800.0,17.529338836669922,Nvidia"
"106,2016-11-01 00:00:00,23.8125,16.645000457763672,17.854999542236328,23.049999237060547,1276746400.0,22.712263107299805,Nvidia"
"107,2016-12-01 00:00:00,29.982500076293945,21.1924991607666,23.024999618530273,26.684999465942383,1808222800.0,26.333370208740234,Nvidia"
"108,2017-01-01 00:00:00,27.97249984741211,24.77750015258789,26.100000381469727,27.295000076293945,1339684000.0,26.935331344604492,Nvidia"
"109,2017-02-01 00:00:00,30.229999542236328,23.924999237060547,27.645000457763672,25.3700008392334,1420678800.0,25.035688400268555,Nvidia"
"110,2017-03-01 00:00:00,27.5,23.792499542236328,25.947500228881836,27.232500076293945,1428896000.0,26.90756607055664,Nvidia"
"111,2017-04-01 00:00:00,27.412500381469727,23.872499465942383,27.237499237060547,26.075000762939453,957257200.0,25.76388168334961,Nvidia"
"112,2017-05-01 00:00:00,36.75,25.577499389648438,26.184999465942383,36.087501525878906,1920944400.0,35.65690994262695,Nvidia"
"113,2017-06-01 00:00:00,42.125,35.52750015258789,36.247501373291016,36.13999938964844,2344552000.0,35.74638748168945,Nvidia"
"114,2017-07-01 00:00:00,42.48249816894531,34.64500045776367,36.26250076293945,40.627498626708984,1549101600.0,40.185020446777344,Nvidia"
"115,2017-08-01 00:00:00,43.63999938964844,38.227500915527344,40.532501220703125,42.36000061035156,1472821600.0,41.898651123046875,Nvidia"
"116,2017-09-01 00:00:00,47.79999923706055,40.6775016784668,42.48749923706055,44.692501068115234,1444733600.0,44.244667053222656,Nvidia"
"117,2017-10-01 00:00:00,51.97249984741211,44.25,45.20000076293945,51.70249938964844,1142266400.0,51.18442153930664,Nvidia"
"118,2017-11-01 00:00:00,54.66749954223633,47.807498931884766,52.337501525878906,50.1775016784668,1183089600.0,49.67470169067383,Nvidia"
"119,2017-12-01 00:00:00,50.07500076293945,45.14500045776367,49.82749938964844,48.375,1011221600.0,47.923545837402344,Nvidia"
"120,2018-01-01 00:00:00,62.317501068115234,48.625,48.94499969482422,61.45000076293945,1145621600.0,60.87651062011719,Nvidia"
"121,2018-02-01 00:00:00,62.99250030517578,51.0,59.630001068115234,60.5,1491552800.0,59.93537902832031,Nvidia"
"122,2018-03-01 00:00:00,63.625,54.25,60.477500915527344,57.897499084472656,1411844000.0,57.3928108215332,Nvidia"
"123,2018-04-01 00:00:00,59.8125,52.57500076293945,57.185001373291016,56.224998474121094,1114400800.0,55.73489761352539,Nvidia"
"124,2018-05-01 00:00:00,65.125,55.54999923706055,56.14250183105469,63.04750061035156,1197824000.0,62.497928619384766,Nvidia"
"125,2018-06-01 00:00:00,67.30000305175781,58.752498626708984,63.5,59.224998474121094,878554000.0,58.74504852294922,Nvidia"
"126,2018-07-01 00:00:00,64.1500015258789,58.314998626708984,58.522499084472656,61.21500015258789,632187600.0,60.71892166137695,Nvidia"
"127,2018-08-01 00:00:00,70.43000030517578,59.68000030517578,61.532501220703125,70.16999816894531,1091783600.0,69.60137176513672,Nvidia"
"128,2018-09-01 00:00:00,71.30500030517578,64.66999816894531,70.0374984741211,70.25499725341797,634020000.0,69.72379302978516,Nvidia"
"129,2018-10-01 00:00:00,73.19000244140625,44.002498626708984,71.04000091552734,52.70750045776367,1297797600.0,52.3089714050293,Nvidia"
"130,2018-11-01 00:00:00,55.5,33.32749938964844,53.07500076293945,40.85749816894531,1616234000.0,40.548561096191406,Nvidia"
"131,2018-12-01 00:00:00,43.66999816894531,31.114999771118164,43.150001525878906,33.375,1245140800.0,33.15578842163086,Nvidia"
"132,2019-01-01 00:00:00,40.220001220703125,31.922500610351562,32.65999984741211,35.9375,1687099200.0,35.701454162597656,Nvidia"
"133,2019-02-01 00:00:00,41.31999969482422,35.64500045776367,36.125,38.564998626708984,1144572800.0,38.31168746948242,Nvidia"
"134,2019-03-01 00:00:00,46.25,36.20000076293945,39.067501068115234,44.88999938964844,1206854000.0,44.64111328125,Nvidia"
"135,2019-04-01 00:00:00,48.36750030517578,43.32500076293945,45.814998626708984,45.25,943778000.0,44.99911880493164,Nvidia"
"136,2019-05-01 00:00:00,46.217498779296875,33.84749984741211,45.77750015258789,33.8650016784668,1118075200.0,33.677242279052734,Nvidia"
"137,2019-06-01 00:00:00,41.342498779296875,33.150001525878906,33.977500915527344,41.057498931884766,823334000.0,40.87645721435547,Nvidia"
"138,2019-07-01 00:00:00,44.72249984741211,38.75,43.14250183105469,42.18000030517578,841598400.0,41.99401092529297,Nvidia"
"139,2019-08-01 00:00:00,43.36249923706055,36.84749984741211,42.28499984741211,41.877498626708984,945032800.0,41.69284439086914,Nvidia"
"140,2019-09-01 00:00:00,47.099998474121094,40.8125,41.14500045776367,43.51750183105469,634776800.0,43.36850357055664,Nvidia"
"141,2019-10-01 00:00:00,52.224998474121094,42.532501220703125,43.75,50.255001068115234,769617200.0,50.08293914794922,Nvidia"
"142,2019-11-01 00:00:00,55.352500915527344,49.647499084472656,49.900001525878906,54.185001373291016,732180000.0,53.99948501586914,Nvidia"
"143,2019-12-01 00:00:00,60.45249938964844,50.092498779296875,54.1150016784668,58.82500076293945,654353200.0,58.66685104370117,Nvidia"
"144,2020-01-01 00:00:00,64.875,57.817501068115234,59.6875,59.10749816894531,612541200.0,58.948585510253906,Nvidia"
"145,2020-02-01 00:00:00,79.08000183105469,58.86249923706055,58.92499923706055,67.51750183105469,1184865200.0,67.33596801757812,Nvidia"
"146,2020-03-01 00:00:00,71.22250366210938,45.16999816894531,69.2249984741211,65.9000015258789,1577395200.0,65.76213836669922,Nvidia"
"147,2020-04-01 00:00:00,76.05000305175781,59.59749984741211,63.912498474121094,73.06999969482422,1127830400.0,72.91712951660156,Nvidia"
"148,2020-05-01 00:00:00,91.81749725341797,70.20999908447266,71.0875015258789,88.75499725341797,1254887600.0,88.56932067871094,Nvidia"
"149,2020-06-01 00:00:00,96.42500305175781,86.58000183105469,88.3324966430664,94.97750091552734,971946400.0,94.77880859375,Nvidia"
"150,2020-07-01 00:00:00,107.92250061035156,94.12999725341797,95.2074966430664,106.14749908447266,809445200.0,105.9737777709961,Nvidia"
"151,2020-08-01 00:00:00,135.75,107.15249633789062,107.32499694824219,133.7449951171875,967254400.0,133.526123046875,Nvidia"
"152,2020-09-01 00:00:00,147.2675018310547,117.0425033569336,134.8000030517578,135.30499267578125,1585655200.0,135.0835723876953,Nvidia"
"153,2020-10-01 00:00:00,143.48500061035156,123.0,137.5800018310547,125.33999633789062,802235600.0,125.17230224609375,Nvidia"
"154,2020-11-01 00:00:00,146.9149932861328,123.94999694824219,126.57749938964844,134.01499938964844,759482000.0,133.83570861816406,Nvidia"
"155,2020-12-01 00:00:00,137.3125,127.63249969482422,134.92250061035156,130.5500030517578,512099600.0,130.37535095214844,Nvidia"
"156,2021-01-01 00:00:00,139.99249267578125,125.86000061035156,131.04249572753906,129.8975067138672,615417200.0,129.76205444335938,Nvidia"
"157,2021-02-01 00:00:00,153.72500610351562,129.02749633789062,130.53250122070312,137.14500427246094,668032400.0,137.00198364257812,Nvidia"
"158,2021-03-01 00:00:00,139.25,115.66500091552734,138.75,133.4824981689453,764865600.0,133.3433074951172,Nvidia"
"159,2021-04-01 00:00:00,162.1425018310547,135.1125030517578,135.72250366210938,150.09500122070312,671879600.0,149.990234375,Nvidia"
"160,2021-05-01 00:00:00,162.77499389648438,134.58999633789062,151.25,162.44500732421875,705438000.0,162.3316192626953,Nvidia"
"161,2021-06-01 00:00:00,201.625,159.03250122070312,162.6999969482422,200.02499389648438,1027329200.0,199.8853759765625,Nvidia"
"162,2021-07-01 00:00:00,208.75,178.65499877929688,201.25,194.99000549316406,782307700.0,194.8985595703125,Nvidia"
"163,2021-08-01 00:00:00,230.42999267578125,187.6199951171875,197.0,223.85000610351562,641638600.0,223.74501037597656,Nvidia"
"164,2021-09-01 00:00:00,229.86000061035156,204.6699981689453,224.85000610351562,207.16000366210938,499898600.0,207.09934997558594,Nvidia"
"165,2021-10-01 00:00:00,257.0899963378906,195.5500030517578,207.5,255.6699981689453,497107800.0,255.59515380859375,Nvidia"
"166,2021-11-01 00:00:00,346.4700012207031,252.27000427246094,256.489990234375,326.760009765625,1081117000.0,326.6643371582031,Nvidia"
"167,2021-12-01 00:00:00,332.8900146484375,271.45001220703125,332.19000244140625,294.1099853515625,1105850500.0,294.02386474609375,Nvidia"
"168,2015-01-01 00:00:00,47.90999984741211,40.349998474121094,46.65999984741211,40.400001525878906,918966800.0,35.5174674987793,Microsoft"
"169,2015-02-01 00:00:00,44.29999923706055,40.22999954223633,40.59000015258789,43.849998474121094,656509700.0,38.5505256652832,Microsoft"
"170,2015-03-01 00:00:00,44.189998626708984,40.540000915527344,43.66999816894531,40.65999984741211,824335300.0,36.00044250488281,Microsoft"
"171,2015-04-01 00:00:00,49.540000915527344,40.119998931884766,40.599998474121094,48.63999938964844,874535300.0,43.065940856933594,Microsoft"
"172,2015-05-01 00:00:00,48.90999984741211,46.02000045776367,48.58000183105469,46.86000061035156,633072800.0,41.489933013916016,Microsoft"
"173,2015-06-01 00:00:00,47.77000045776367,43.939998626708984,47.060001373291016,44.150001525878906,664853400.0,39.34454345703125,Microsoft"
"174,2015-07-01 00:00:00,47.400001525878906,43.31999969482422,44.459999084472656,46.70000076293945,725458100.0,41.61698913574219,Microsoft"
"175,2015-08-01 00:00:00,48.40999984741211,39.720001220703125,46.97999954223633,43.52000045776367,776480300.0,38.78310775756836,Microsoft"
"176,2015-09-01 00:00:00,45.0,41.65999984741211,42.16999816894531,44.2599983215332,673079900.0,39.70266342163086,Microsoft"
"177,2015-10-01 00:00:00,54.369998931884766,43.75,44.75,52.63999938964844,856716800.0,47.21979904174805,Microsoft"
"178,2015-11-01 00:00:00,54.97999954223633,52.529998779296875,52.849998474121094,54.349998474121094,662626600.0,48.753726959228516,Microsoft"
"179,2015-12-01 00:00:00,56.849998474121094,53.68000030517578,54.40999984741211,55.47999954223633,792820900.0,50.102821350097656,Microsoft"
"180,2016-01-01 00:00:00,55.38999938964844,49.099998474121094,54.31999969482422,55.09000015258789,927914700.0,49.75062561035156,Microsoft"
"181,2016-02-01 00:00:00,55.09000015258789,48.189998626708984,54.880001068115234,50.880001068115234,814770900.0,45.94865798950195,Microsoft"
"182,2016-03-01 00:00:00,55.63999938964844,50.58000183105469,50.970001220703125,55.22999954223633,641110900.0,50.23515319824219,Microsoft"
"183,2016-04-01 00:00:00,56.77000045776367,49.349998474121094,55.04999923706055,49.869998931884766,699025700.0,45.35990524291992,Microsoft"
"184,2016-05-01 00:00:00,53.0,49.459999084472656,50.0,53.0,530704800.0,48.20683670043945,Microsoft"
"185,2016-06-01 00:00:00,52.95000076293945,48.040000915527344,52.439998626708984,51.16999816894531,823627000.0,46.86786651611328,Microsoft"
"186,2016-07-01 00:00:00,57.290000915527344,50.38999938964844,51.130001068115234,56.68000030517578,647587800.0,51.91462326049805,Microsoft"
"187,2016-08-01 00:00:00,58.70000076293945,56.13999938964844,56.599998474121094,57.459999084472656,467078900.0,52.6290397644043,Microsoft"
"188,2016-09-01 00:00:00,58.189998626708984,55.61000061035156,57.0099983215332,57.599998474121094,526427800.0,53.086082458496094,Microsoft"
"189,2016-10-01 00:00:00,61.369998931884766,56.31999969482422,57.40999984741211,59.91999816894531,614841800.0,55.224273681640625,Microsoft"
"190,2016-11-01 00:00:00,61.40999984741211,57.279998779296875,59.970001220703125,60.2599983215332,613056800.0,55.537635803222656,Microsoft"
"191,2016-12-01 00:00:00,64.0999984741211,58.79999923706055,60.11000061035156,62.13999938964844,513579700.0,57.65719223022461,Microsoft"
"192,2017-01-01 00:00:00,65.91000366210938,61.95000076293945,62.790000915527344,64.6500015258789,493453500.0,59.986114501953125,Microsoft"
"193,2017-02-01 00:00:00,65.23999786376953,62.75,64.36000061035156,63.97999954223633,440744000.0,59.36445617675781,Microsoft"
"194,2017-03-01 00:00:00,66.19000244140625,63.619998931884766,64.12999725341797,65.86000061035156,489169700.0,61.47929763793945,Microsoft"
"195,2017-04-01 00:00:00,69.13999938964844,64.8499984741211,65.80999755859375,68.45999908447266,433191200.0,63.9063720703125,Microsoft"
"196,2017-05-01 00:00:00,70.73999786376953,67.13999938964844,68.68000030517578,69.83999633789062,517218500.0,65.19457244873047,Microsoft"
"197,2017-06-01 00:00:00,72.88999938964844,68.08999633789062,70.23999786376953,68.93000030517578,629716800.0,64.71394348144531,Microsoft"
"198,2017-07-01 00:00:00,74.41999816894531,68.0199966430664,69.33000183105469,72.69999694824219,469851200.0,68.25333404541016,Microsoft"
"199,2017-08-01 00:00:00,74.95999908447266,71.27999877929688,73.0999984741211,74.7699966430664,444070500.0,70.19671630859375,Microsoft"
"200,2017-09-01 00:00:00,75.97000122070312,72.91999816894531,74.70999908447266,74.48999786376953,375983900.0,70.30644226074219,Microsoft"
"201,2017-10-01 00:00:00,86.19999694824219,73.70999908447266,74.70999908447266,83.18000030517578,449950000.0,78.50839233398438,Microsoft"
"202,2017-11-01 00:00:00,85.05999755859375,82.23999786376953,83.68000030517578,84.16999816894531,421926000.0,79.44278717041016,Microsoft"
"203,2017-12-01 00:00:00,87.5,80.69999694824219,83.5999984741211,85.54000091552734,466203300.0,81.14131164550781,Microsoft"
"204,2018-01-01 00:00:00,95.44999694824219,85.5,86.12999725341797,95.01000213623047,574258400.0,90.12434387207031,Microsoft"
"205,2018-02-01 00:00:00,96.06999969482422,83.83000183105469,94.79000091552734,93.7699966430664,725663300.0,88.9481201171875,Microsoft"
"206,2018-03-01 00:00:00,97.23999786376953,87.08000183105469,93.98999786376953,91.2699966430664,750754800.0,86.98335266113281,Microsoft"
